stage,team_size,months_since_foundation,funding_total_usd,funding_rounds,monthly_active_users,revenue_mrr_usd,monthly_growth_rate,stage_num
idea,1,3,17279.23964420613,0,63.8661614323782,8.275948116049278,0.004320509632409639,0
idea,4,7,25350.42144806446,0,130.41701013834228,59.28893850927802,0.3693768587454771,0
idea,3,5,27303.94161573222,1,49.62500580845377,0.17476819214148803,0.1979155728060755,0
early,15,8,4942708.135209403,5,50681.107292079956,36133.64257478429,0.8451918313590568,2
seed,5,10,1810281.941306488,3,2137.189573262464,2152.564230018947,0.9767034540008351,1
idea,2,6,47731.514928223376,0,97.78254276314817,9.477325110427772,0.2778961785489491,0
seed,11,22,1225161.6699284872,1,4361.291625882708,2652.1400261257127,0.4494378074050308,1
idea,1,5,7933.152211396544,0,59.48504307257731,20.986015758837876,0.11692424929905404,0
seed,11,14,254650.2768884694,2,2256.36162727128,1851.0848794710582,0.4287571259248105,1
seed,4,9,1008762.6377827259,1,2878.6517046323806,788.7105832869529,0.2721284710741687,1
early,37,43,3154067.998153008,3,181126.76415595066,1086.825614726843,1.221126179583126,2
early,27,36,5807653.4536989555,4,189002.37562057356,5824.978786291243,0.5596800896525548,2
seed,10,13,472642.6659483765,2,2674.59141399515,1276.3212899795817,0.8075997633970131,1
seed,11,9,951731.7487078768,1,2612.522711769467,908.911737185687,0.0027081417032247534,1
seed,9,9,770899.03269949,2,702.4280705220299,1476.6267503392783,0.40641894475765306,1
early,22,13,992998.6177900734,4,49510.51863188674,40220.78067618022,1.5289721999783832,2
idea,2,10,16678.819729814582,1,108.70739248844433,16.505358557415157,0.2189630789902395,0
idea,3,11,29806.83388043422,1,85.03945137092283,39.93677155333455,0.4157379844128566,0
idea,2,2,608.0727003152098,0,161.64886541629744,49.16909470915471,0.1049948161923085,0
seed,6,19,624480.7699902676,0,1848.3699090499472,3040.4656541915106,0.015250380505625993,1
seed,8,15,849991.0350753703,0,6228.578015582223,4397.887370171636,0.7695515715938976,1
early,38,43,9204295.423915593,5,33488.916493152676,8179.741723180751,0.8841347453065754,2
idea,2,11,11922.705813272478,0,25.06385158157023,1.622711393777512,0.3289088447160441,0
seed,5,16,1977923.006067192,1,1708.3368812537133,2731.666410669999,0.5518903905114199,1
early,6,23,3192246.76873392,2,2361.4057947034917,35842.126611655236,0.9957299978613972,2
early,21,26,8965942.30791681,2,43889.00253589465,28414.353160404924,1.337437335381116,2
seed,10,15,1208914.4481752971,1,5613.55727514559,27.91765338994501,0.8706158410031026,1
seed,2,5,593931.2803074515,2,3247.6761417407897,928.2763163421537,0.39584110545795925,1
idea,3,8,18442.430986137388,1,90.6394964208953,3.21485250887632,-0.05404344901531096,0
series_a,88,21,48405251.91514656,4,305181.4216451061,30848.30894261146,2.162779199898886,3
idea,3,5,25935.59216064404,0,198.95970114864264,76.65258712146073,0.22421786663231089,0
series_a,48,31,20574484.577915955,1,185186.35160571523,72001.33900388604,2.8849918764060223,3
early,23,45,6114450.166683042,3,148727.18069696796,18315.389289239483,0.4277431586346646,2
seed,10,5,1254880.0770348816,2,9985.484640724702,1939.6038769580653,0.9572866979138861,1
idea,4,1,5300.186606664936,1,43.64237220386804,2.54177483885322,0.028726295153203907,0
seed,8,14,1014797.5994591638,1,9931.504995118734,3167.955218890278,0.3786224264833902,1
seed,7,9,527915.073743318,0,836.1521885581159,4650.2809729425435,0.2714634956985357,1
idea,3,6,31618.681808021003,0,128.12446774489362,46.79627146836886,0.4016679999023183,0
early,37,10,7464813.756549447,3,71959.1474428905,4877.977400717946,1.229236194201144,2
scale_up,83,118,288328774.68465644,4,3004361.6278091646,1541066.1062576626,1.9043536189012051,4
seed,9,23,1948904.2616673019,1,8799.86092676667,4954.886869103155,0.3759457268344969,1
early,39,19,6089939.584956358,3,103801.57448620236,29387.209526845418,0.4065068772993586,2
idea,4,2,41092.069692934725,0,194.5151941412097,33.17482542796859,0.4439677966487602,0
seed,7,16,1989579.106534905,2,9270.822857152052,1275.141010423615,0.39841166181514964,1
idea,2,12,36284.177694861355,0,150.26094024195876,40.81037609540743,-0.08966480357924439,0
seed,8,12,830255.834602363,0,4406.001382190802,1950.8297223770371,0.3836427199212291,1
series_a,94,49,11692431.373121124,3,10872.90963903951,432742.6213923421,0.13676729346171212,3
early,35,44,8218015.260798792,2,172226.96750413647,28697.125097211425,0.7476085864316194,2
idea,3,1,7641.321062767958,1,20.53122914968739,4.557158158288528,0.04080621440713042,0
seed,4,10,1757144.9747583468,0,154.7959742444116,1083.931934552671,0.375916295733441,1
seed,2,17,1108946.416655846,1,8324.592210935893,3677.531760761717,0.27642878498678314,1
seed,5,18,1052818.9158879565,0,55.19772414718172,101.59524427612698,0.07595003524768251,1
early,30,9,1737636.089346916,3,8748.045377872711,37505.61329185204,1.962857384242869,2
early,27,31,5259872.866175418,3,169266.13907579213,49949.37846343915,0.9577455723998438,2
seed,3,6,731878.8726103997,2,366.601945697861,4260.887957308192,0.9415514356898057,1
seed,11,11,473026.3060018919,0,5992.315155262851,3501.364148661825,0.19554798637722237,1
idea,1,0,47163.80503848191,0,105.96520888275866,18.10250190391731,0.34925277108571173,0
idea,4,12,23565.77787601308,0,181.1498347882717,49.89437065783602,0.4954512211299055,0
seed,4,4,1456189.962179662,0,6086.07680799529,4582.961826821977,0.9502136073945268,1
seed,5,21,1077525.9586495552,2,8540.566664237484,2213.131099706614,0.35898293802478554,1
early,28,21,7772384.058107751,3,56821.08483066594,48284.49256453774,1.2643142311143556,2
early,15,41,7719524.892256325,2,24183.783101188375,48535.25081680601,1.2672489368639415,2
idea,5,7,6919.731782243155,0,198.70902954484845,92.70570106512648,-0.09887839292226244,0
seed,7,6,280654.84618852404,2,7122.928734802907,3016.4799433918997,0.8547250294173869,1
idea,2,1,7828.819142954279,1,61.565992115801826,22.96994204837684,0.17310043118666005,0
idea,3,10,27121.386812653564,0,192.27088947538562,67.95293120490827,-0.07694992978337589,0
early,37,33,6461488.794297237,4,23486.96781503658,26621.33029078765,1.920891885728415,2
idea,2,4,9948.635928749822,0,160.24170839138628,33.91920318317804,-0.09752188651690258,0
seed,6,8,668535.3925888527,2,2514.2060652395553,3914.172316859313,0.7090352413257717,1
idea,1,0,29835.942619074445,0,2.5164940203078245,0.8681184748774134,0.47719907739045997,0
series_a,54,78,30514339.72690223,4,308675.7180631213,48483.89212159378,1.1607068348237761,3
seed,5,8,717462.3277873448,2,9492.895733826992,3518.903683965208,0.7796030849455755,1
idea,1,3,20132.7105669745,0,187.8717134060849,77.05564725863539,0.059840171354071964,0
seed,9,16,543139.9519056742,1,3250.4685139765597,761.1547837696714,0.9872011549350138,1
early,9,46,9522337.426260576,3,60846.52927628887,10389.106606845779,1.9627832221867294,2
scale_up,848,90,889951186.4466765,4,5531514.74210119,4684257.591173283,4.305838298891351,4
idea,3,4,21366.68768320526,0,130.72063182713734,1.4508767261257807,0.3148184649514576,0
series_a,33,81,14047501.456396868,6,201856.22467554553,217354.63731857904,1.5222253653469544,3
series_a,69,28,26279860.576080926,3,216632.30215500062,494213.8641568183,2.6101338390809956,3
series_a,42,67,9496297.909591429,3,55722.864332416,256220.09763839183,2.326427588975104,3
seed,5,6,811081.0135994421,1,3347.028534660359,3215.399952480802,0.16816602357360644,1
seed,12,21,720101.3606201455,2,4222.24096779523,4299.504451915807,0.9938270722288741,1
seed,8,5,1909423.455832542,1,8422.037944934287,1959.0894715660406,0.4471713786004954,1
early,35,7,2170836.6306049265,4,12290.477466554958,12122.426876831105,0.7349381442341482,2
seed,5,10,1584209.918346402,0,8156.219870915321,2839.6108932187853,0.7804447715819217,1
early,18,21,1685005.401447558,4,77484.98392002196,49114.08879617044,1.8044305006236598,2
seed,7,10,313587.16808059363,0,6794.935962252164,152.72896867745357,0.9208386129235956,1
early,36,36,8714405.219953632,2,9284.984458087045,48432.32615412392,1.8401361541108734,2
early,14,22,5521958.348861361,5,42158.57208302797,7394.420780369999,1.2102051236350384,2
idea,2,8,44280.40496147519,0,137.52050216592713,21.36780811637217,0.23068771553415798,0
early,10,29,9546047.356601989,3,21818.517230395766,3792.567159488988,1.7538530361578173,2
seed,4,18,1222356.7548477687,0,2670.624670986958,3474.0453571914886,0.409828515254387,1
early,33,15,1920167.2363926999,2,110319.74149826802,28303.089623420397,1.5174048807457414,2
seed,5,20,1570910.9267564106,1,6710.891115365352,543.3269628939719,0.9949559437693898,1
seed,11,13,842961.8432064895,0,557.5960950674439,3343.4796473736183,0.5898270687249965,1
series_a,80,67,15508140.838187547,6,85032.41921857274,187099.91030040654,1.4749810359666724,3
idea,3,11,16477.38390727118,0,117.73425119781524,54.75542009339603,0.04890014083649796,0
early,29,47,1283109.3228025532,3,45174.46281632608,11856.514352822602,0.2820223957993776,2
seed,3,7,1855786.7708807166,1,7252.6440581862735,1635.236045143485,0.648840004444734,1
seed,3,13,1670534.8598143826,1,1336.939290574052,4115.78614036368,0.8245811229652749,1
idea,4,2,18435.975780931498,0,127.9723606760137,62.665052148929234,0.2438071261965579,0
seed,5,3,1029812.1430410709,1,2650.755909121182,3173.040582405867,0.36426861489782225,1
idea,1,7,6103.551492352139,0,143.42356412252764,41.40811459105577,-0.002073881536971439,0
idea,2,7,36993.089068195746,0,96.44868237416608,9.30897244478081,0.3725871105387544,0
idea,4,5,35499.923028509045,0,64.97437621335338,19.198416533099397,0.1529939160929529,0
idea,2,0,21218.540588083328,1,174.7746305302932,51.92286486445843,0.4166578951744796,0
scale_up,675,109,707619228.6107997,10,419710.9556151181,1966212.9136339193,3.699866958537188,4
scale_up,574,78,508165957.8824507,7,5111797.828593215,1460394.100108478,4.9040594029211135,4
seed,4,7,992135.200099745,1,2263.525019076815,4547.686564958529,0.16822763875066682,1
early,8,7,3345980.403831601,1,181284.95406223612,9615.800834161319,0.8188512923225539,2
idea,4,7,2764.2358769234265,0,86.88060852731532,12.285222817070567,0.15222368545236922,0
early,37,7,4456021.0659699375,4,132114.92579540837,18415.12252292108,0.3348902896836813,2
early,12,36,6189843.342552788,4,157685.73463836598,33385.85696326978,1.91462306899803,2
series_a,59,75,28154783.074708786,6,591901.2019003199,28762.635319095138,0.7181204657955078,3
seed,3,3,848118.3082381644,0,8564.180378915018,3750.187687703302,0.573176994815496,1
early,37,31,6634099.883945061,4,78525.2417422501,18233.69675662197,1.7887270681435112,2
idea,3,3,26959.229375058752,1,95.14201927735924,8.700380159991765,-0.03350466022508816,0
scale_up,785,50,167271960.39725164,6,3080184.908812331,423797.0874530856,0.9366632459321929,4
idea,2,10,31196.195083289553,0,142.72245851731645,70.83558458390533,0.2519333686053038,0
seed,11,10,1085170.5417058985,1,7842.437645322165,305.463497409974,0.6271223040686639,1
early,22,10,2523569.63349965,2,179139.75840731288,21658.821743023942,1.1428034684026054,2
early,31,25,8143869.983328154,4,12034.132437810573,25503.719124317646,1.9821684660499785,2
idea,1,3,8610.88380301952,0,135.7627938088427,14.44168843871179,0.45974555589753063,0
series_a,28,43,38582197.7828843,4,933598.2582055322,267863.67931464314,1.5639653980125923,3
idea,1,10,1604.8820242539118,1,83.63824235710968,5.558304511801746,0.27046767932921745,0
seed,10,12,1041327.2750880187,1,661.1712330430757,1838.8806632592336,0.5061462523800894,1
idea,3,9,5771.638983715693,0,31.772192828690326,2.245782572340349,0.35559813850322086,0
idea,2,6,37333.04543573695,1,83.77436784471257,20.168131506182167,0.07246572787685107,0
seed,5,8,1939482.7602739965,3,4484.393922967296,683.8903053198819,0.7279073033206487,1
seed,9,4,1854512.784662851,1,6856.463687038998,3022.9323735590415,0.9891316063096304,1
idea,5,9,23327.47042870888,1,148.8224181422793,34.66237743556518,-0.004879777061536264,0
idea,3,5,26374.242064280934,0,9.522027511411647,0.9705230414858873,0.30014593516017596,0
seed,7,13,971310.3247439167,1,9446.426838051088,4568.040233426335,0.8867420735450939,1
early,14,47,3126677.3423236078,4,27920.774174958304,41394.98675764431,1.107890489843551,2
series_a,59,26,17954930.972608194,4,662515.4557859172,391390.2297326853,0.3130638473922064,3
idea,3,11,23982.812499379834,0,136.1385961103178,15.520186410337342,0.09360500072859754,0
seed,11,17,530732.5059452695,2,8828.325815661012,2926.705326376965,0.7892817820521023,1
idea,4,4,28064.47452349558,0,59.294400662946664,12.872611691128826,0.24125789830707936,0
idea,4,6,15593.164246944363,1,84.56097642820397,34.51047458558962,0.36979990293091825,0
early,17,40,606395.2835932072,0,23095.779228119212,43823.19758095246,1.0907576134663315,2
seed,2,13,1798693.405168824,2,9442.361440334973,1133.233868782602,0.5310858164052937,1
idea,3,0,8525.919182667929,0,102.12316767092462,38.33018281782942,0.11679636345558475,0
idea,4,8,27090.61573024,0,190.67751194013752,44.66572511879332,0.2898704718012962,0
idea,4,3,305.0705595238068,0,84.81794192021313,6.059107907096446,0.07218489525277849,0
early,8,47,4168511.7508973773,3,105276.69773724263,4184.343010350942,1.7083788134685776,2
scale_up,371,185,663542084.4506085,6,1309136.515314638,308119.78224148543,4.221992863612571,4
idea,4,5,35850.165577854845,0,102.61924005669403,29.923087443826766,0.04646337817775836,0
idea,2,3,18341.42170544647,1,148.79728598004692,20.883075628452904,-0.02879730748455485,0
series_a,32,58,26762257.510692444,3,994906.2575140514,24020.2366914806,2.7534192667445017,3
series_a,43,17,21586916.45844557,4,790906.9943725149,407070.7869704699,2.978088903570775,3
seed,3,17,1895478.4669058137,1,7968.086948173154,841.8218163311036,0.654210366188942,1
idea,5,5,43813.59993725303,0,62.84081549284011,6.233524588931416,0.03287135061010338,0
idea,4,2,9611.272116999948,0,139.01834385277832,61.61844558850258,0.07171278263015976,0
seed,5,7,1425081.1965462365,0,5370.578304268482,26.297762155875205,0.8737553219020184,1
seed,11,4,207628.8038256767,1,9530.749937082197,426.92124759927566,0.8160148267428822,1
idea,2,9,30867.674081540747,0,141.61830809709005,22.05706753212205,0.10534474224624985,0
seed,7,16,331846.5539863304,0,1987.7255484481198,2102.9437392618356,0.8878409778153747,1
idea,3,4,46545.48432900689,1,66.15253882688343,9.079150601669875,0.30711731112559126,0
early,23,6,429789.42262373766,0,139949.3200530662,24823.377069823953,0.4262743371371233,2
idea,3,1,32020.63863585731,0,57.310881541819384,21.684397700957657,0.019831710205270386,0
idea,3,5,27810.08310585346,0,40.76648950761464,5.373747587507334,0.2593823688143192,0
seed,2,21,1943380.9122704633,1,4156.4886342085865,610.0547096017084,0.47510485149498194,1
seed,9,8,334503.88221844565,3,9564.634319626026,3837.9173377141456,0.9632044821977501,1
scale_up,314,61,259397546.2004237,4,1592358.270094511,1535615.04232924,2.1080606231962116,4
seed,12,22,957108.2273930736,0,1300.6940567719269,4858.700633014834,0.7600977971551324,1
idea,2,2,25759.35538956713,1,94.48454720650497,20.87445324229171,0.0009635380754769857,0
early,35,8,3868396.0111423912,2,155108.6096436821,16324.111962568415,0.2705559446724819,2
idea,3,2,8023.614529390272,1,128.11975334627058,47.55101488190935,0.23564479872348468,0
series_a,99,79,1212332.5076563295,4,445157.812615465,285908.85129267036,2.756118055017093,3
seed,9,5,934894.2769970204,0,3207.611593257372,2343.7720166832178,0.2215286684764214,1
seed,3,12,1273517.74521773,0,7866.416223255655,2966.6385138238506,0.2513193512859945,1
idea,5,2,22187.37968299954,1,15.432944353251333,6.577004028228616,0.3709279474910817,0
seed,9,14,1859686.318058605,0,2179.1177530853324,3625.5493667094233,0.3008783178608819,1
early,34,30,172641.3525230618,2,62400.75614535831,3817.591232320356,0.9222536985271077,2
early,25,24,9709625.339344975,1,131662.98708699053,1751.7673830041053,0.6378376526723643,2
idea,4,3,36294.530513219725,0,10.246682736505331,3.6310218692110503,0.49878925227672544,0
idea,5,1,5262.767262302048,0,64.00890395205352,17.57463656976547,-0.043290613558272246,0
early,39,26,2204858.2124083275,2,120615.70232481201,40267.04752519575,0.9327232909809913,2
series_a,32,30,37761778.9773334,5,589150.0618775137,112904.2489310757,1.9242681468073635,3
idea,2,5,25765.829002997147,0,114.70326555536904,29.318558468288074,0.3070633674362613,0
seed,8,24,1970181.1997625546,1,387.87475707378854,1980.7376902242167,0.9372932800508892,1
idea,5,1,28405.70905025936,0,51.07058267354001,5.878946291724269,0.2715027259983861,0
series_a,91,33,44100703.90099788,4,271860.0389662002,81000.320549389,0.4021186324025451,3
idea,4,2,26577.70820446394,0,131.77638742198002,29.359828901224667,0.467863840245904,0
idea,4,8,25882.73409449386,1,159.48883949224597,24.728359761967006,0.03800736326396073,0
early,12,32,8853671.104867768,4,89610.32734173756,40046.5695450203,1.508675314605331,2
idea,1,2,25445.107089528163,0,175.28533802297125,11.02295202956176,0.4668505210543169,0
seed,3,16,1116676.7816953831,1,3742.3518721364994,1957.9440297565327,0.545575089858251,1
seed,11,20,1876355.767107136,1,8791.98450417001,1015.3902409973958,0.31922906687705055,1
idea,2,7,2011.4888013045784,1,194.0612387291295,65.55714817007521,0.048018758434608566,0
seed,8,22,998439.9298921317,3,1078.9796755560167,4045.9035335069193,0.6413894160112753,1
seed,2,12,251712.4073739296,2,3838.8988678195137,4129.05566454554,0.17660538950445093,1
idea,2,9,23788.375450125503,0,97.30716956397814,37.78234434164135,-0.033360048043850524,0
seed,9,4,155224.60190330498,0,2774.5932499521787,3799.2805841992695,0.4354292470128991,1
early,11,8,551553.6696073429,2,20556.240198482814,28249.275973199707,0.7482757491992302,2
early,39,34,7843613.286444522,2,83676.91290766439,10386.087313054304,1.727368507654069,2
idea,1,11,46177.4366476738,1,0.9913183718424534,0.4533210525000008,0.08087801268986394,0
idea,5,0,46135.680474578156,0,42.02290509819484,4.76445226798304,0.2102313303517758,0
idea,1,4,31766.425329847974,0,176.24775676547915,31.621822787521342,0.13605067205658522,0
seed,3,10,184063.34726833215,0,5061.507193895112,3962.1449869804383,0.2676335436392496,1
seed,7,15,1114279.54740163,3,1497.7443495863304,3070.2422038576633,0.4694795115776301,1
early,30,43,2951440.629901421,4,87086.7912364045,15802.166822044448,1.2611664081592153,2
idea,4,7,20079.379273466046,0,146.64667958018887,6.927988052184985,-0.04608231932949394,0
idea,3,9,2345.479087293834,0,147.54479132446795,18.073698729929138,0.22320941433911826,0
seed,9,14,1532592.3888971133,2,2548.2945168072943,3414.1458521987097,0.6076012366337561,1
early,12,20,3667625.5984935355,3,84397.40400700955,33886.411367152934,0.7128287335211947,2
idea,4,4,11954.193159815695,0,9.28105779219992,1.650171900690972,0.14481813720166622,0
seed,7,8,1168234.7711772143,2,5136.638160663867,3225.1467244170385,0.6661523958274078,1
idea,5,4,17516.861653406635,0,141.5542697817488,7.487671980018974,0.30920209050059755,0
series_a,71,77,36828293.66919186,5,888009.1500053502,455027.7643736114,1.2162584428623862,3
series_a,28,51,12936103.846803427,5,671289.6735026864,439766.54501370323,0.5793381089473063,3
idea,3,10,25627.395920888153,0,132.56481350403993,64.22162625126826,0.08752317980019728,0
idea,3,2,38976.770929664686,0,55.794990758494414,26.56416957808139,-0.024777576647247904,0
seed,5,9,1290436.354339309,1,9193.42017986218,3831.215671046071,0.5403648725739268,1
idea,4,8,7921.474740260337,0,111.49744550526444,22.244358026845514,0.13611856759366056,0
early,21,41,3252485.6844276944,3,40536.16730876659,13334.114180312,1.3378191625205562,2
early,12,28,533352.9768338338,0,172738.9113238664,42461.19152395479,0.7281634048416153,2
early,38,7,5844925.579544181,4,157683.4699027414,47635.77527530744,0.7438637947345207,2
early,7,42,5148103.335640163,3,111119.15097323322,16372.757689468686,0.30307410385755834,2
seed,2,7,1264680.21669278,3,6346.164084418365,3320.6905350428333,0.10382160525620188,1
idea,3,2,40535.30928722512,0,190.79424951086833,91.85217909137072,0.11426234907100874,0
early,18,37,7093454.188283849,3,126595.09066049791,16412.809359880193,1.5772880933088962,2
seed,7,5,328421.641765069,2,3587.0944108785793,4105.480379244114,0.06950335793779239,1
early,15,42,7254414.546024521,4,141866.79420700457,29400.22647857069,0.2633198045693377,2
idea,4,4,36790.988452321304,0,111.88124770868299,12.13511326478366,-0.02992897519591807,0
idea,4,2,41699.31709655278,1,151.47229530719392,52.654340866165235,0.1923567619906935,0
scale_up,978,210,562325047.791578,5,4876398.0467232,4224948.224133667,4.296102128723073,4
idea,5,5,31879.08355569022,1,69.3311166234095,3.1352115997810572,0.38203653840576657,0
scale_up,615,96,144054471.92324263,9,4673051.679961487,3653837.168241968,0.27913184985601036,4
scale_up,466,173,979569092.987401,4,8222449.623534612,1546661.8358011653,2.246420479952768,4
early,29,29,3765399.875521992,3,110944.05231350598,1359.4071882270835,1.6851720026759949,2
early,15,46,3980501.2550368835,2,111125.33146376348,37697.50482416477,0.07385546700341913,2
seed,10,4,412558.7340659777,0,7391.415308347897,1560.4337534148317,0.7729067455395215,1
series_a,22,27,31768727.437846933,1,596326.3272354574,478856.7063964791,2.405778580873781,3
idea,4,3,34670.30688857676,0,23.423251494568653,2.719176542592033,0.3340640491937875,0
seed,10,14,737055.7396001312,2,9023.717694285848,923.2172388176923,0.806783521123471,1
seed,11,14,461228.17441893264,1,5617.487364010503,1222.4393527991906,0.6312643360108433,1
seed,3,7,567796.0719416037,0,9436.635760645968,2226.81915721484,0.48164947723115614,1
seed,4,6,1389658.2086172942,0,4327.0584791327365,3991.694976364247,0.3257946597608051,1
idea,3,3,42246.404176649616,1,167.54194927882543,31.15065646122939,0.377700678309008,0
seed,5,23,1830003.3272891475,2,3697.2599134628263,4330.007651294001,0.3234111324273662,1
series_a,96,78,23814748.731076665,5,337039.4768734576,36800.87965983583,1.9921954741469883,3
idea,4,12,26538.205575571883,1,167.2333630540957,51.4036552508504,0.1440320040998417,0
series_a,51,23,22278959.84456217,3,432844.9238511978,176556.94489268915,1.0809697969092826,3
early,6,48,8301739.05040283,2,193338.05098496343,31011.043791354256,0.16004411745147867,2
early,18,25,7768547.389248957,4,95198.71801960321,15796.634749350456,1.102750871612771,2
seed,5,19,691669.0563730891,1,3469.588994655059,3192.8610393330946,0.8139855866773223,1
early,35,29,6684205.461004979,2,152399.1239050287,7261.142320813847,1.931401300590619,2
idea,2,4,14604.76747493195,0,34.24596297266935,9.409550508395519,-0.06918699054453598,0
early,11,11,3532581.0034459224,1,165370.64650528715,12058.685117645906,0.2184541464592551,2
idea,1,11,5217.583766600697,0,168.50364286505257,77.01522950808815,0.4049006120427554,0
series_a,46,32,48689011.5254813,5,589444.9090610783,352668.46359574486,2.158787043416668,3
scale_up,576,237,218170749.263309,10,5520584.308242275,4665853.538507596,1.476769799417174,4
idea,2,8,28966.23287786067,0,158.24619393007669,55.264901159502074,0.2583159860680263,0
idea,5,6,42859.52467480905,0,162.45567333283387,29.832728633506953,0.4375557907130134,0
early,16,24,8399684.525775552,4,57336.09649392961,34635.02919602247,0.20173770199749863,2
idea,1,11,44900.19451527753,0,120.96934546193314,5.555959575359835,0.142284728565904,0
series_a,107,33,25889365.31895337,3,519358.87971430144,344832.8489634096,0.3480111690996647,3
idea,2,6,33460.98029076736,0,104.0302049993918,27.385532568379165,0.09506347329306139,0
idea,3,5,45274.82161254209,1,94.62455658045128,12.503521156547603,0.26512486340900754,0
scale_up,240,56,516626572.4421859,10,5939688.92578188,4376051.886405637,4.805574214001554,4
early,6,22,1886703.0178205974,4,49019.416327535735,37136.419381806605,1.7696384315581615,2
early,11,43,3676591.9593762057,3,44583.41573748536,21840.42853450621,0.501035142502094,2
idea,3,9,15636.405803364722,0,51.90466459542689,4.501756345634154,0.21316140067466186,0
early,7,17,7338739.2506497055,3,143762.30036670566,24115.65105911522,1.5216764699528342,2
seed,5,8,1939577.2698126016,1,6324.677869881049,3485.6051861187602,0.9913814748505898,1
seed,8,24,308538.89723530016,0,4704.95239119477,3213.3070420018857,0.026546336299942963,1
early,8,16,7152736.4359322535,2,146081.6238886933,4192.170368389861,1.5841880620437325,2
seed,7,12,1715474.5262683365,1,5025.2571248199965,4171.435109631063,0.8053634964028725,1
seed,7,4,621301.0984185907,1,9443.320903473907,1210.333303422617,0.021425148834860797,1
idea,5,2,48934.89423955145,1,104.43344895475445,38.36219512419754,0.37426286152775257,0
early,16,36,900629.5174157702,3,37778.17411288144,18495.78796801798,0.9878621721009571,2
idea,4,2,24050.062685688445,0,4.706742915698459,1.0005347304467624,0.15490016396642417,0
early,38,6,8926299.954973653,2,34828.37068988766,24137.40732887417,1.9782576589411316,2
idea,2,5,23410.154828640618,0,183.23258656523106,27.34179495942112,0.08842237217169935,0
seed,5,4,869809.6284106773,1,2247.852708783202,3937.4158871094146,0.49487954717238425,1
early,11,42,9046528.845362874,2,184294.306091183,23774.659163885266,0.25912282352101157,2
idea,2,6,17136.485621670334,0,92.16539786454456,39.08575047248779,0.008716745162068829,0
idea,4,10,27072.54065880056,1,52.7058092212511,1.4969714892096395,0.03556447627552908,0
idea,3,4,18122.473200696666,0,72.18680647846554,28.652154993394106,0.35667893214686763,0
seed,6,8,874282.2200564594,1,1321.919115143716,117.15774444514659,0.13820029334800976,1
early,31,40,2835435.5314071123,2,7955.795666783856,24141.154596025106,0.7956972740492178,2
idea,2,6,17936.96470080135,0,57.55004692113028,12.054262143177079,0.10815605329792169,0
early,15,34,2196344.4137654197,3,170941.55838786007,23780.657102028683,0.4217819721836674,2
idea,3,9,10310.394869272555,0,2.8158184375205675,0.017025416497033496,0.15515535116170906,0
seed,10,8,1418030.5898205466,0,6396.544475845752,1821.2636569850226,0.7850647981492233,1
series_a,77,71,12987264.111631006,2,392582.41827744513,45835.203647588176,1.078441061120404,3
idea,2,6,1651.7668615439684,1,164.9893415742379,6.176372815291854,-0.06354683614601184,0
seed,5,16,1200403.0388770672,3,2849.7017540907914,2889.317622454963,0.777363318838761,1
idea,2,6,25785.092165283026,0,173.7267588554074,73.63321409011951,0.49048206545509243,0
idea,3,0,37610.601348565586,1,181.4239208281508,79.47611887921447,0.1715480209410544,0
idea,4,7,18608.054990925593,0,4.283107734137137,1.7618098265953361,0.18872094489401406,0
idea,2,6,11899.524021201058,0,22.60860673722145,2.489244755409873,-0.0923941494649056,0
seed,9,14,794606.7643066519,2,7657.869578132467,2771.4898087920233,0.7646539852926293,1
seed,7,4,456387.7951969374,2,5741.507564286122,2201.626990739151,0.25015541192036606,1
seed,7,21,1953482.4814419125,3,1761.218372864548,775.065958826518,0.3933122012395509,1
idea,3,6,33335.351736738994,1,79.6355569294138,21.542573696161913,-0.08498732332782535,0
idea,2,10,29598.153435610508,1,170.22611333206993,46.59063957558911,0.4684443608193465,0
early,36,13,9170302.867283914,3,94522.52478132099,40103.705729094254,0.9176485576303774,2
scale_up,261,70,156916923.2351997,8,2683390.8927469812,4479940.82856371,3.5078702568852704,4
idea,3,3,42374.34286653915,0,116.32274396397723,10.10264578499089,-0.07516819780540858,0
series_a,61,65,38674553.52238629,4,207221.88227377654,492955.9529691798,2.3133063086958723,3
seed,3,22,1835725.9672315961,2,6179.377029219554,2461.635750923559,0.9420237686298222,1
seed,4,13,459520.04386200116,0,9097.714826069227,2838.75285581437,0.5100705389649529,1
seed,9,16,923260.776024249,0,4091.3068573822047,3101.058998519102,0.40666392923299355,1
idea,4,1,19110.525408662445,0,51.5871710260285,8.338403695299313,0.005256477322498954,0
idea,2,10,37955.437205015194,0,133.558082979804,31.683243082616013,0.32801763360813785,0
seed,8,8,137002.03452792956,1,8172.016079683116,926.4677940232002,0.8369464896609207,1
idea,4,11,21662.52118863374,1,122.539789403793,47.93067920806267,0.3147938963405582,0
series_a,66,60,41966861.1304837,5,886662.5426653824,218875.64949180337,1.0196728967664084,3
seed,7,13,1252053.7695109663,0,2185.6588445413877,4071.7252987823604,0.7021922449640415,1
idea,3,5,45464.13405818176,0,43.164327579907535,15.610775144296811,-0.07934674005181522,0
early,36,8,4221180.848392182,3,46933.69939025818,26317.597145818418,1.777613786524076,2
idea,5,6,20528.347264696007,0,83.35211552020682,11.71030296656447,0.331952871302273,0
